"filename", "language", "JSON", "C++", "YAML", "Dart", "Markdown", "Groovy", "Properties", "XML", "Swift", "HTML", "comment", "blank", "total"
"/Users/henry.liang/projects_git/20230307/ricoms_app/.fvm/fvm_config.json", "JSON", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4
"/Users/henry.liang/projects_git/20230307/ricoms_app/README.md", "Markdown", 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, -7, -17
"/Users/henry.liang/projects_git/20230307/ricoms_app/analysis_options.yaml", "YAML", 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, -23, -4, -30
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/app/build.gradle", "Groovy", 0, 0, 0, 0, 0, -69, 0, 0, 0, 0, -1, -15, -85
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/app/google-services.json", "JSON", -39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/app/src/debug/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, -14, 0, 0, -6, -2, -22
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/app/src/main/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, -40, 0, 0, -9, -5, -54
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/app/src/main/res/drawable-v21/launch_background.xml", "XML", 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, -7, -2, -13
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/app/src/main/res/drawable/launch_background.xml", "XML", 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, -7, -2, -13
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/app/src/main/res/values-night/styles.xml", "XML", 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, -9, -1, -19
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/app/src/main/res/values/styles.xml", "XML", 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, -9, -1, -19
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/app/src/profile/AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, -4, 0, 0, -3, -1, -8
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/build.gradle", "Groovy", 0, 0, 0, 0, 0, -28, 0, 0, 0, 0, 0, -5, -33
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/gradle.properties", "Properties", 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, -1, -4
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/gradle/wrapper/gradle-wrapper.properties", "Properties", 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, -1, -1, -7
"/Users/henry.liang/projects_git/20230307/ricoms_app/android/settings.gradle", "Groovy", 0, 0, 0, 0, 0, -8, 0, 0, 0, 0, 0, -4, -12
"/Users/henry.liang/projects_git/20230307/ricoms_app/ios/Runner/AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, 0, -2, -14
"/Users/henry.liang/projects_git/20230307/ricoms_app/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json", "JSON", -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1
"/Users/henry.liang/projects_git/20230307/ricoms_app/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json", "JSON", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -24
"/Users/henry.liang/projects_git/20230307/ricoms_app/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md", "Markdown", 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, -2, -5
"/Users/henry.liang/projects_git/20230307/ricoms_app/ios/Runner/Base.lproj/LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, -36, 0, 0, -1, -1, -38
"/Users/henry.liang/projects_git/20230307/ricoms_app/ios/Runner/Base.lproj/Main.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, -1, -1, -27
"/Users/henry.liang/projects_git/20230307/ricoms_app/ios/Runner/Runner-Bridging-Header.h", "C++", 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2
"/Users/henry.liang/projects_git/20230307/ricoms_app/l10n.yaml", "YAML", 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/about/about_page.dart", "Dart", 0, 0, 0, -404, 0, 0, 0, 0, 0, 0, -12, -20, -436
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/bloc/account/account_bloc.dart", "Dart", 0, 0, 0, -117, 0, 0, 0, 0, 0, 0, 0, -15, -132
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/bloc/account/account_event.dart", "Dart", 0, 0, 0, -26, 0, 0, 0, 0, 0, 0, 0, -12, -38
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/bloc/account/account_state.dart", "Dart", 0, 0, 0, -58, 0, 0, 0, 0, 0, 0, 0, -5, -63
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/bloc/edit_account/edit_account_bloc.dart", "Dart", 0, 0, 0, -350, 0, 0, 0, 0, 0, 0, 0, -26, -376
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/bloc/edit_account/edit_account_event.dart", "Dart", 0, 0, 0, -75, 0, 0, 0, 0, 0, 0, -1, -36, -112
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/bloc/edit_account/edit_account_state.dart", "Dart", 0, 0, 0, -88, 0, 0, 0, 0, 0, 0, -1, -5, -94
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/model/account.dart", "Dart", 0, 0, 0, -18, 0, 0, 0, 0, 0, 0, 0, -4, -22
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/model/account_password.dart", "Dart", 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, -4, -23
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/model/email.dart", "Dart", 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, -4, -24
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/model/ext.dart", "Dart", 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, -4, -23
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/model/mobile.dart", "Dart", 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, -4, -23
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/model/tel.dart", "Dart", 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, -4, -23
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/view/account_edit_form.dart", "Dart", 0, 0, 0, -771, 0, 0, 0, 0, 0, 0, 0, -40, -811
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/view/account_edit_page.dart", "Dart", 0, 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, -5, -46
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/view/account_form.dart", "Dart", 0, 0, 0, -668, 0, 0, 0, 0, 0, 0, -6, -26, -700
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/account/view/account_page.dart", "Dart", 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, -4, -29
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/config_device/config_device_bloc.dart", "Dart", 0, 0, 0, -209, 0, 0, 0, 0, 0, 0, -15, -25, -249
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/config_device/config_device_event.dart", "Dart", 0, 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, -12, -48
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/config_device/config_device_state.dart", "Dart", 0, 0, 0, -57, 0, 0, 0, 0, 0, 0, 0, -5, -62
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/device_setting_result/device_setting_result_bloc.dart", "Dart", 0, 0, 0, -326, 0, 0, 0, 0, 0, 0, -33, -53, -412
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/device_setting_result/device_setting_result_event.dart", "Dart", 0, 0, 0, -64, 0, 0, 0, 0, 0, 0, 0, -25, -89
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/device_setting_result/device_setting_result_state.dart", "Dart", 0, 0, 0, -42, 0, 0, 0, 0, 0, 0, 0, -6, -48
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/select_device/select_device_bloc.dart", "Dart", 0, 0, 0, -137, 0, 0, 0, 0, 0, 0, -6, -25, -168
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/select_device/select_device_event.dart", "Dart", 0, 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, -18, -66
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/select_device/select_device_state.dart", "Dart", 0, 0, 0, -38, 0, 0, 0, 0, 0, 0, 0, -5, -43
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/select_module/select_module_bloc.dart", "Dart", 0, 0, 0, -78, 0, 0, 0, 0, 0, 0, -3, -12, -93
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/select_module/select_module_event.dart", "Dart", 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, -9, -29
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/batch_setting/select_module/select_module_state.dart", "Dart", 0, 0, 0, -33, 0, 0, 0, 0, 0, 0, 0, -5, -38
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/default_setting/default_setting_bloc.dart", "Dart", 0, 0, 0, -345, 0, 0, 0, 0, 0, 0, -27, -43, -415
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/default_setting/default_setting_event.dart", "Dart", 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, -15, -50
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/default_setting/default_setting_state.dart", "Dart", 0, 0, 0, -43, 0, 0, 0, 0, 0, 0, -64, -5, -112
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/device_working_cycle/device_working_cycle_bloc.dart", "Dart", 0, 0, 0, -98, 0, 0, 0, 0, 0, 0, -5, -15, -118
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/device_working_cycle/device_working_cycle_event.dart", "Dart", 0, 0, 0, -30, 0, 0, 0, 0, 0, 0, 0, -13, -43
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/device_working_cycle/device_working_cycle_state.dart", "Dart", 0, 0, 0, -50, 0, 0, 0, 0, 0, 0, 0, -5, -55
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/edit_trap_forward/edit_trap_forward_bloc.dart", "Dart", 0, 0, 0, -201, 0, 0, 0, 0, 0, 0, -7, -22, -230
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/edit_trap_forward/edit_trap_forward_event.dart", "Dart", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, -21, -72
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/edit_trap_forward/edit_trap_forward_state.dart", "Dart", 0, 0, 0, -58, 0, 0, 0, 0, 0, 0, 0, -5, -63
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/log_record_setting/log_record_setting_bloc.dart", "Dart", 0, 0, 0, -223, 0, 0, 0, 0, 0, 0, -14, -34, -271
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/log_record_setting/log_record_setting_event.dart", "Dart", 0, 0, 0, -88, 0, 0, 0, 0, 0, 0, 0, -40, -128
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/log_record_setting/log_record_setting_state.dart", "Dart", 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, -49, -5, -108
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/server_ip_setting/server_ip_setting_bloc.dart", "Dart", 0, 0, 0, -149, 0, 0, 0, 0, 0, 0, -10, -22, -181
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/server_ip_setting/server_ip_setting_event.dart", "Dart", 0, 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, -22, -70
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/server_ip_setting/server_ip_setting_state.dart", "Dart", 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, -5, -59
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/trap_alarm_color/trap_alarm_color_bloc.dart", "Dart", 0, 0, 0, -196, 0, 0, 0, 0, 0, 0, -12, -19, -227
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/trap_alarm_color/trap_alarm_color_event.dart", "Dart", 0, 0, 0, -72, 0, 0, 0, 0, 0, 0, 0, -34, -106
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/trap_alarm_color/trap_alarm_color_state.dart", "Dart", 0, 0, 0, -72, 0, 0, 0, 0, 0, 0, 0, -5, -77
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/trap_alarm_sound/trap_alarm_sound_bloc.dart", "Dart", 0, 0, 0, -135, 0, 0, 0, 0, 0, 0, -8, -15, -158
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/trap_alarm_sound/trap_alarm_sound_event.dart", "Dart", 0, 0, 0, -49, 0, 0, 0, 0, 0, 0, 0, -23, -72
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/trap_alarm_sound/trap_alarm_sound_state.dart", "Dart", 0, 0, 0, -57, 0, 0, 0, 0, 0, 0, 0, -5, -62
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/trap_forward/trap_forward_bloc.dart", "Dart", 0, 0, 0, -172, 0, 0, 0, 0, 0, 0, -6, -22, -200
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/trap_forward/trap_forward_event.dart", "Dart", 0, 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, -16, -52
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/bloc/trap_forward/trap_forward_state.dart", "Dart", 0, 0, 0, -49, 0, 0, 0, 0, 0, 0, 0, -5, -54
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/advanced_view/advanced_form.dart", "Dart", 0, 0, 0, -287, 0, 0, 0, 0, 0, 0, -1, -34, -322
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/advanced_view/advanced_page.dart", "Dart", 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, -4, -19
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/batch_setting_view/config_device_form.dart", "Dart", 0, 0, 0, -711, 0, 0, 0, 0, 0, 0, -2, -42, -755
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/batch_setting_view/config_device_page.dart", "Dart", 0, 0, 0, -52, 0, 0, 0, 0, 0, 0, 0, -7, -59
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/batch_setting_view/device_setting_result_detail_page.dart", "Dart", 0, 0, 0, -264, 0, 0, 0, 0, 0, 0, -2, -18, -284
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/batch_setting_view/device_setting_result_form.dart", "Dart", 0, 0, 0, -414, 0, 0, 0, 0, 0, 0, -88, -27, -529
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/batch_setting_view/device_setting_result_page.dart", "Dart", 0, 0, 0, -52, 0, 0, 0, 0, 0, 0, 0, -7, -59
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/batch_setting_view/select_device_form.dart", "Dart", 0, 0, 0, -379, 0, 0, 0, 0, 0, 0, -8, -17, -404
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/batch_setting_view/select_device_page.dart", "Dart", 0, 0, 0, -47, 0, 0, 0, 0, 0, 0, 0, -7, -54
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/batch_setting_view/select_module_form.dart", "Dart", 0, 0, 0, -235, 0, 0, 0, 0, 0, 0, -2, -11, -248
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/batch_setting_view/select_module_page.dart", "Dart", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, -6, -43
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/clear_log_record_setting_view/clear_log_record_setting_form.dart", "Dart", 0, 0, 0, -792, 0, 0, 0, 0, 0, 0, -57, -41, -890
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/clear_log_record_setting_view/clear_log_record_setting_page.dart", "Dart", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, -7, -44
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/default_setting_view/default_setting_form.dart", "Dart", 0, 0, 0, -575, 0, 0, 0, 0, 0, 0, -1, -17, -593
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/default_setting_view/default_setting_page.dart", "Dart", 0, 0, 0, -43, 0, 0, 0, 0, 0, 0, 0, -7, -50
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/device_working_cycle_view/device_working_cycle_form.dart", "Dart", 0, 0, 0, -317, 0, 0, 0, 0, 0, 0, -2, -17, -336
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/device_working_cycle_view/device_working_cycle_page.dart", "Dart", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, -6, -43
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/server_ip_setting_view/server_ip_setting_form.dart", "Dart", 0, 0, 0, -451, 0, 0, 0, 0, 0, 0, -1, -22, -474
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/server_ip_setting_view/server_ip_setting_page.dart", "Dart", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, -6, -43
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/trap_alarm_color_view/trap_alarm_color_form.dart", "Dart", 0, 0, 0, -578, 0, 0, 0, 0, 0, 0, -2, -36, -616
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/trap_alarm_color_view/trap_alarm_color_page.dart", "Dart", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, -6, -43
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/trap_alarm_sound_view/trap_alarm_sound_form.dart", "Dart", 0, 0, 0, -294, 0, 0, 0, 0, 0, 0, -1, -23, -318
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/trap_alarm_sound_view/trap_alarm_sound_page.dart", "Dart", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, -6, -43
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/trap_forward_view/trap_forward_edit_form.dart", "Dart", 0, 0, 0, -465, 0, 0, 0, 0, 0, 0, 0, -25, -490
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/trap_forward_view/trap_forward_edit_page.dart", "Dart", 0, 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, -5, -46
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/trap_forward_view/trap_forward_form.dart", "Dart", 0, 0, 0, -594, 0, 0, 0, 0, 0, 0, -2, -21, -617
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/advanced/view/trap_forward_view/trap_forward_page.dart", "Dart", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, -6, -43
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/app.dart", "Dart", 0, 0, 0, -200, 0, 0, 0, 0, 0, 0, -7, -15, -222
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/authentication/bloc/authentication_bloc.dart", "Dart", 0, 0, 0, -107, 0, 0, 0, 0, 0, 0, -13, -17, -137
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/authentication/bloc/authentication_event.dart", "Dart", 0, 0, 0, -18, 0, 0, 0, 0, 0, 0, 0, -9, -27
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/authentication/bloc/authentication_state.dart", "Dart", 0, 0, 0, -40, 0, 0, 0, 0, 0, 0, 0, -7, -47
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/bookmarks/bloc/bookmarks_bloc.dart", "Dart", 0, 0, 0, -257, 0, 0, 0, 0, 0, 0, -2, -34, -293
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/bookmarks/bloc/bookmarks_event.dart", "Dart", 0, 0, 0, -57, 0, 0, 0, 0, 0, 0, 0, -21, -78
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/bookmarks/bloc/bookmarks_state.dart", "Dart", 0, 0, 0, -68, 0, 0, 0, 0, 0, 0, 0, -5, -73
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/bookmarks/view/bookmarks_form.dart", "Dart", 0, 0, 0, -600, 0, 0, 0, 0, 0, 0, -4, -24, -628
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/bookmarks/view/bookmarks_page.dart", "Dart", 0, 0, 0, -29, 0, 0, 0, 0, 0, 0, 0, -4, -33
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/change_password/bloc/change_password_bloc.dart", "Dart", 0, 0, 0, -116, 0, 0, 0, 0, 0, 0, -2, -13, -131
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/change_password/bloc/change_password_event.dart", "Dart", 0, 0, 0, -36, 0, 0, 0, 0, 0, 0, -9, -19, -64
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/change_password/bloc/change_password_state.dart", "Dart", 0, 0, 0, -56, 0, 0, 0, 0, 0, 0, 0, -5, -61
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/change_password/view/change_password_form.dart", "Dart", 0, 0, 0, -319, 0, 0, 0, 0, 0, 0, -13, -13, -345
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/change_password/view/change_password_page.dart", "Dart", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, -2, -5, -58
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/custom_icons/custom_icons_icons.dart", "Dart", 0, 0, 0, -44, 0, 0, 0, 0, 0, 0, -15, -4, -63
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/dashboard/bloc/dashboard_bloc.dart", "Dart", 0, 0, 0, -228, 0, 0, 0, 0, 0, 0, -2, -31, -261
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/dashboard/bloc/dashboard_event.dart", "Dart", 0, 0, 0, -50, 0, 0, 0, 0, 0, 0, 0, -16, -66
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/dashboard/bloc/dashboard_state.dart", "Dart", 0, 0, 0, -89, 0, 0, 0, 0, 0, 0, 0, -5, -94
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/dashboard/view/dashboard_form.dart", "Dart", 0, 0, 0, -700, 0, 0, 0, 0, 0, 0, -5, -47, -752
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/dashboard/view/dashboard_page.dart", "Dart", 0, 0, 0, -26, 0, 0, 0, 0, 0, 0, 0, -4, -30
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/bloc/history/history_bloc.dart", "Dart", 0, 0, 0, -261, 0, 0, 0, 0, 0, 0, -8, -35, -304
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/bloc/history/history_event.dart", "Dart", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, -18, -69
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/bloc/history/history_state.dart", "Dart", 0, 0, 0, -77, 0, 0, 0, 0, 0, 0, 0, -5, -82
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/bloc/search/search_bloc.dart", "Dart", 0, 0, 0, -240, 0, 0, 0, 0, 0, 0, -7, -34, -281
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/bloc/search/search_event.dart", "Dart", 0, 0, 0, -68, 0, 0, 0, 0, 0, 0, 0, -33, -101
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/bloc/search/search_state.dart", "Dart", 0, 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, -5, -53
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/model/search_critria.dart", "Dart", 0, 0, 0, -24, 0, 0, 0, 0, 0, 0, 0, -3, -27
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/view/device_history_detail_page.dart", "Dart", 0, 0, 0, -175, 0, 0, 0, 0, 0, 0, -2, -11, -188
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/view/history_form.dart", "Dart", 0, 0, 0, -582, 0, 0, 0, 0, 0, 0, -7, -24, -613
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/view/history_page.dart", "Dart", 0, 0, 0, -28, 0, 0, 0, 0, 0, 0, 0, -2, -30
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/view/search_form.dart", "Dart", 0, 0, 0, -561, 0, 0, 0, 0, 0, 0, -11, -30, -602
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/history/view/search_page.dart", "Dart", 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, -5, -30
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/home/view/home_bottom_navigation_bar.dart", "Dart", 0, 0, 0, -57, 0, 0, 0, 0, 0, 0, -2, -5, -64
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/home/view/home_drawer.dart", "Dart", 0, 0, 0, -315, 0, 0, 0, 0, 0, 0, -5, -17, -337
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/home/view/home_page.dart", "Dart", 0, 0, 0, -65, 0, 0, 0, 0, 0, 0, 0, -6, -71
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/login/bloc/login_bloc.dart", "Dart", 0, 0, 0, -83, 0, 0, 0, 0, 0, 0, 0, -9, -92
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/login/bloc/login_event.dart", "Dart", 0, 0, 0, -30, 0, 0, 0, 0, 0, 0, 0, -14, -44
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/login/bloc/login_state.dart", "Dart", 0, 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, -5, -42
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/login/models/password.dart", "Dart", 0, 0, 0, -18, 0, 0, 0, 0, 0, 0, 0, -4, -22
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/login/models/username.dart", "Dart", 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, -4, -14
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/login/view/login_form.dart", "Dart", 0, 0, 0, -266, 0, 0, 0, 0, 0, 0, -10, -8, -284
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/login/view/login_page.dart", "Dart", 0, 0, 0, -126, 0, 0, 0, 0, 0, 0, -3, -8, -137
"/Users/henry.liang/projects_git/20230307/ricoms_app/lib/main.dart", "Dart", 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, -17, -9, -80
